tempo,referencia,temperatura
1418.9,0.039964,0.035077
1419.9,0.039964,0.035185
1420.9,0.039964,0.035292
1421.9,0.039964,0.035396
1422.9,0.039964,0.035498
1423.9,0.039964,0.035598
1424.9,0.039964,0.035695
1425.9,0.039964,0.035791
1426.9,0.039964,0.035885
1427.9,0.039964,0.035976
1428.9,0.039964,0.036066
1429.9,0.039964,0.036154
1430.9,0.039964,0.036239
1431.9,0.039964,0.036323
1432.9,0.039964,0.036406
1433.9,0.039964,0.036486
1434.9,0.039964,0.036565
1435.9,0.039964,0.036642
1436.9,0.039964,0.036717
1437.9,0.039964,0.036791
1438.9,0.039964,0.036863
1439.9,0.039964,0.036934
1440.9,0.039964,0.037003
1441.9,0.039964,0.03707
1442.9,0.039964,0.037137
1443.9,0.039964,0.037201
1444.9,0.039964,0.037264
1445.9,0.039964,0.037326
1446.9,0.039964,0.037387
1447.9,0.039964,0.037446
1448.9,0.039964,0.037504
1449.9,0.039964,0.037561
1450.9,0.039964,0.037616
1451.9,0.039964,0.037671
1452.9,0.039964,0.037724
1453.9,0.039964,0.037776
1454.9,0.039964,0.037826
1455.9,0.039964,0.037876
1456.9,0.039964,0.037925
1457.9,0.039964,0.037972
1458.9,0.039964,0.038019
1459.9,0.039964,0.038064
1460.9,0.039964,0.038108
1461.9,0.039964,0.038152
1462.9,0.039964,0.038194
1463.9,0.039964,0.038236
1464.9,0.039964,0.038277
1465.9,0.039964,0.038316
1466.9,0.039964,0.038355
1467.9,0.039964,0.038393
1468.9,0.039964,0.03843
1469.9,0.039964,0.038467
1470.9,0.039964,0.038502
1471.9,0.039964,0.038537
1472.9,0.039964,0.038571
1473.9,0.039964,0.038604
1474.9,0.039964,0.038637
1475.9,0.039964,0.038668
1476.9,0.039964,0.038699
1477.9,0.039964,0.03873
1478.9,0.039964,0.038759
1479.9,0.039964,0.038788
1480.9,0.039964,0.038817
1481.9,0.039964,0.038844
1482.9,0.039964,0.038871
1483.9,0.039964,0.038898
1484.9,0.039964,0.038924
1485.9,0.039964,0.038949
1486.9,0.039964,0.038974
1487.9,0.039964,0.038998
1488.9,0.039964,0.039021
1489.9,0.039964,0.039044
1490.9,0.039964,0.039067
1491.9,0.039964,0.039089
1492.9,0.039964,0.03911
1493.9,0.039964,0.039131
1494.9,0.039964,0.039152
1495.9,0.039964,0.039172
1496.9,0.039964,0.039191
1497.9,0.039964,0.039211
1498.9,0.039964,0.039229
1499.9,0.039964,0.039248
1500,0.039964,0.039249
1500.1,0.039964,0.039251
1500.2,0.039964,0.039253
1500.3,0.039964,0.039254
1500.4,0.039964,0.039256
1500.5,0.039964,0.039258
1501.4,0.039964,0.039274
1502.4,0.039964,0.039291
1503.3,0.039964,0.039307
1504.3,0.039964,0.039322
1505.2,0.039964,0.039338
1506.1,0.039964,0.039352
1507.1,0.039964,0.039368
1508.1,0.039964,0.039383
1509.1,0.039964,0.039398
1510.1,0.039964,0.039412
1511.1,0.039964,0.039426
1512.1,0.039964,0.03944
1513.1,0.039964,0.039453
1514.1,0.039964,0.039466
1515.1,0.039964,0.039479
1516.1,0.039964,0.039491
1517.1,0.039964,0.039504
1518.1,0.039964,0.039516
1519.1,0.039964,0.039527
1520.1,0.039964,0.039538
1521.1,0.039964,0.039549
1522.1,0.039964,0.03956
1523.1,0.039964,0.039571
1524.1,0.039964,0.039581
1525.1,0.039964,0.039591
1526.1,0.039964,0.039601
1527.1,0.039964,0.039611
1528.1,0.039964,0.03962
1529.1,0.039964,0.039629
1530.1,0.039964,0.039638
1531.1,0.039964,0.039647
1532.1,0.039964,0.039655
1533.1,0.039964,0.039663
1534.1,0.039964,0.039671
1535.1,0.039964,0.039679
1536.1,0.039964,0.039687
1537.1,0.039964,0.039694
1538.1,0.039964,0.039702
1539.1,0.039964,0.039709
1540.1,0.039964,0.039716
1541.1,0.039964,0.039723
1542.1,0.039964,0.039729
1543.1,0.039964,0.039736
1544.1,0.039964,0.039742
1545.1,0.039964,0.039748
1546.1,0.039964,0.039754
1547.1,0.039964,0.03976
1548.1,0.039964,0.039766
1549.1,0.039964,0.039771
1550.1,0.039964,0.039777
1551.1,0.039964,0.039782
1552.1,0.039964,0.039787
1553.1,0.039964,0.039792
1554.1,0.039964,0.039797
1555.1,0.039964,0.039802
1556.1,0.039964,0.039806
1557.1,0.039964,0.039811
1558.1,0.039964,0.039815
1559.1,0.039964,0.03982
1560.1,0.039964,0.039824
1561.1,0.039964,0.039828
1562.1,0.039964,0.039832
1563.1,0.039964,0.039836
1564.1,0.039964,0.03984
1565.1,0.039964,0.039843
1566.1,0.039964,0.039847
1567.1,0.039964,0.03985
1568.1,0.039964,0.039854
1569.1,0.039964,0.039857
1570.1,0.039964,0.03986
1571.1,0.039964,0.039863
1572.1,0.039964,0.039867
1573.1,0.039964,0.03987
1574.1,0.039964,0.039872
1575.1,0.039964,0.039875
1576.1,0.039964,0.039878
1577.1,0.039964,0.039881
1578.1,0.039964,0.039883
1579.1,0.039964,0.039886
1580.1,0.039964,0.039888
1581.1,0.039964,0.039891
1582.1,0.039964,0.039893
1583.1,0.039964,0.039895
1584.1,0.039964,0.039898
1585.1,0.039964,0.0399
1586.1,0.039964,0.039902
1587.1,0.039964,0.039904
1588.1,0.039964,0.039906
1589.1,0.039964,0.039908
1590.1,0.039964,0.03991
1591.1,0.039964,0.039912
1592.1,0.039964,0.039913
1593.1,0.039964,0.039915
1594.1,0.039964,0.039917
1595.1,0.039964,0.039919
1596.1,0.039964,0.03992
1597.1,0.039964,0.039922
1598.1,0.039964,0.039923
1599.1,0.039964,0.039925
1600,0.039964,0.039926
1600.9,0.039964,0.039927
1601.7,0.039964,0.039928
1602.6,0.039964,0.039929
1603.4,0.039964,0.03993
1604.3,0.039964,0.039932
1605.3,0.039964,0.039933
1606.3,0.039964,0.039934
1607.3,0.039964,0.039935
1608.3,0.039964,0.039936
1609.3,0.039964,0.039937
1610.3,0.039964,0.039938
1611.3,0.039964,0.039939
1612.3,0.039964,0.03994
1613.3,0.039964,0.039941
1614.3,0.039964,0.039942
1615.3,0.039964,0.039943
1616.3,0.039964,0.039944
1617.3,0.039964,0.039945
1618.3,0.039964,0.039946
1619.3,0.039964,0.039947
1620.3,0.039964,0.039947
1621.3,0.039964,0.039948
1622.3,0.039964,0.039949
1623.3,0.039964,0.03995
1624.3,0.039964,0.03995
1625.3,0.039964,0.039951
1626.3,0.039964,0.039952
1627.3,0.039964,0.039952
1628.3,0.039964,0.039953
1629.3,0.039964,0.039953
1630.3,0.039964,0.039954
1631.3,0.039964,0.039955
1632.3,0.039964,0.039955
1633.3,0.039964,0.039956
1634.3,0.039964,0.039956
1635.3,0.039964,0.039957
1636.3,0.039964,0.039957
1637.3,0.039964,0.039958
1638.3,0.039964,0.039958
1639.3,0.039964,0.039958
1640.3,0.039964,0.039959
1641.3,0.039964,0.039959
1642.3,0.039964,0.03996
1643.3,0.039964,0.03996
1644.3,0.039964,0.03996
1645.3,0.039964,0.039961
1646.3,0.039964,0.039961
1647.3,0.039964,0.039961
1648.3,0.039964,0.039962
1649.3,0.039964,0.039962
1650.3,0.039964,0.039962
1651.3,0.039964,0.039962
1652.3,0.039964,0.039963
1653.3,0.039964,0.039963
1654.3,0.039964,0.039963
1655.3,0.039964,0.039963
1656.3,0.039964,0.039964
1657.3,0.039964,0.039964
1658.3,0.039964,0.039964
1659.3,0.039964,0.039964
1660.3,0.039964,0.039965
1661.3,0.039964,0.039965
1662.3,0.039964,0.039965
1663.3,0.039964,0.039965
1664.3,0.039964,0.039965
1665.3,0.039964,0.039965
1666.3,0.039964,0.039965
1667.3,0.039964,0.039966
1668.3,0.039964,0.039966
1669.3,0.039964,0.039966
1670.3,0.039964,0.039966
1671.3,0.039964,0.039966
1672.3,0.039964,0.039966
1673.3,0.039964,0.039966
1674.3,0.039964,0.039966
1675.3,0.039964,0.039967
1676.3,0.039964,0.039967
1677.3,0.039964,0.039967
1678.3,0.039964,0.039967
1679.3,0.039964,0.039967
1680.3,0.039964,0.039967
1681.3,0.039964,0.039967
1682.3,0.039964,0.039967
1683.3,0.039964,0.039967
1684.3,0.039964,0.039967
1685.3,0.039964,0.039967
1686.3,0.039964,0.039967
1687.3,0.039964,0.039967
1688.3,0.039964,0.039967
1689.3,0.039964,0.039967
1690.3,0.039964,0.039967
1691.3,0.039964,0.039967
1692.3,0.039964,0.039968
1693.3,0.039964,0.039968
1694.3,0.039964,0.039968
1695.3,0.039964,0.039968
1696.3,0.039964,0.039968
1697.3,0.039964,0.039968
1698.3,0.039964,0.039968
1699.3,0.039964,0.039968
1700,0.039964,0.039968
1700.7,0.039964,0.039968
1701.5,0.039964,0.039968
1702.2,0.039964,0.039968
1703,0.039964,0.039968
1703.7,0.039964,0.039968
1704.7,0.039964,0.039968
1705.7,0.039964,0.039968
1706.7,0.039964,0.039968
1707.7,0.039964,0.039968
1708.7,0.039964,0.039968
1709.7,0.039964,0.039968
1710.7,0.039964,0.039968
1711.7,0.039964,0.039968
1712.7,0.039964,0.039968
1713.7,0.039964,0.039968
1714.7,0.039964,0.039968
1715.7,0.039964,0.039968
1716.7,0.039964,0.039968
1717.7,0.039964,0.039968
1718.7,0.039964,0.039968
1719.7,0.039964,0.039968
1720.7,0.039964,0.039968
1721.7,0.039964,0.039967
1722.7,0.039964,0.039967
1723.7,0.039964,0.039967
1724.7,0.039964,0.039967
1725.7,0.039964,0.039967
1726.7,0.039964,0.039967
1727.7,0.039964,0.039967
1728.7,0.039964,0.039967
1729.7,0.039964,0.039967
1730.7,0.039964,0.039967
1731.7,0.039964,0.039967
1732.7,0.039964,0.039967
1733.7,0.039964,0.039967
1734.7,0.039964,0.039967
1735.7,0.039964,0.039967
1736.7,0.039964,0.039967
1737.7,0.039964,0.039967
1738.7,0.039964,0.039967
1739.7,0.039964,0.039967
1740.7,0.039964,0.039967
1741.7,0.039964,0.039967
1742.7,0.039964,0.039967
1743.7,0.039964,0.039967
1744.7,0.039964,0.039967
1745.7,0.039964,0.039967
1746.7,0.039964,0.039967
1747.7,0.039964,0.039967
1748.7,0.039964,0.039967
1749.7,0.039964,0.039967
1750.7,0.039964,0.039967
1751.7,0.039964,0.039967
1752.7,0.039964,0.039967
1753.7,0.039964,0.039967
1754.7,0.039964,0.039967
1755.7,0.039964,0.039966
1756.7,0.039964,0.039966
1757.7,0.039964,0.039966
1758.7,0.039964,0.039966
1759.7,0.039964,0.039966
1760.7,0.039964,0.039966
1761.7,0.039964,0.039966
1762.7,0.039964,0.039966
1763.7,0.039964,0.039966
1764.7,0.039964,0.039966
1765.7,0.039964,0.039966
1766.7,0.039964,0.039966
1767.7,0.039964,0.039966
1768.7,0.039964,0.039966
1769.7,0.039964,0.039966
1770.7,0.039964,0.039966
1771.7,0.039964,0.039966
1772.7,0.039964,0.039966
1773.7,0.039964,0.039966
1774.7,0.039964,0.039966
1775.7,0.039964,0.039966
1776.7,0.039964,0.039966
1777.7,0.039964,0.039966
1778.7,0.039964,0.039966
1779.7,0.039964,0.039966
1780.7,0.039964,0.039966
1781.7,0.039964,0.039966
1782.7,0.039964,0.039966
1783.7,0.039964,0.039966
1784.7,0.039964,0.039966
1785.7,0.039964,0.039966
1786.7,0.039964,0.039966
1787.7,0.039964,0.039965
1788.7,0.039964,0.039965
1789.7,0.039964,0.039965
1790.7,0.039964,0.039965
1791.7,0.039964,0.039965
1792.7,0.039964,0.039965
1793.7,0.039964,0.039965
1794.7,0.039964,0.039965
1795.7,0.039964,0.039965
1796.7,0.039964,0.039965
1797.7,0.039964,0.039965
1798.7,0.039964,0.039965
1799.7,0.039964,0.039965
1800,0.039964,0.039965
1800.3,0.039964,0.039965
1800.5,0.039964,0.039965
1800.8,0.039964,0.039965
1801.1,0.039964,0.039965
1801.3,0.039964,0.039965
1802.3,0.039964,0.039965
1803.3,0.039964,0.039965
1804.3,0.039964,0.039965
1805.3,0.039964,0.039965
1806.3,0.039964,0.039965
1807.3,0.039964,0.039965
1808.3,0.039964,0.039965
1809.3,0.039964,0.039965
1810.3,0.039964,0.039965
1811.3,0.039964,0.039965
1812.3,0.039964,0.039965
1813.3,0.039964,0.039965
1814.3,0.039964,0.039965
1815.3,0.039964,0.039965
1816.3,0.039964,0.039965
1817.3,0.039964,0.039965
1818.3,0.039964,0.039965
1819.3,0.039964,0.039965
1820.3,0.039964,0.039965
1821.3,0.039964,0.039965
1822.3,0.039964,0.039965
1823.3,0.039964,0.039965
1824.3,0.039964,0.039965
1825.3,0.039964,0.039965
1826.3,0.039964,0.039965
1827.3,0.039964,0.039965
1828.3,0.039964,0.039965
1829.3,0.039964,0.039965
1830.3,0.039964,0.039965
1831.3,0.039964,0.039965
1832.3,0.039964,0.039964
1833.3,0.039964,0.039964
1834.3,0.039964,0.039964
1835.3,0.039964,0.039964
1836.3,0.039964,0.039964
1837.3,0.039964,0.039964
1838.3,0.039964,0.039964
1839.3,0.039964,0.039964
1840.3,0.039964,0.039964
1841.3,0.039964,0.039964
1842.3,0.039964,0.039964
1843.3,0.039964,0.039964
1844.3,0.039964,0.039964
1845.3,0.039964,0.039964
1846.3,0.039964,0.039964
1847.3,0.039964,0.039964
1848.3,0.039964,0.039964
1849.3,0.039964,0.039964
1850.3,0.039964,0.039964
1851.3,0.039964,0.039964
1852.3,0.039964,0.039964
1853.3,0.039964,0.039964
1854.3,0.039964,0.039964
1855.3,0.039964,0.039964
1856.3,0.039964,0.039964
1857.3,0.039964,0.039964
1858.3,0.039964,0.039964
1859.3,0.039964,0.039964
1860.3,0.039964,0.039964
1861.3,0.039964,0.039964
1862.3,0.039964,0.039964
1863.3,0.039964,0.039964
1864.3,0.039964,0.039964
1865.3,0.039964,0.039964
1866.3,0.039964,0.039964
1867.3,0.039964,0.039964
1868.3,0.039964,0.039964
1869.3,0.039964,0.039964
1870.3,0.039964,0.039964
1871.3,0.039964,0.039964
1872.3,0.039964,0.039964
1873.3,0.039964,0.039964
1874.3,0.039964,0.039964
1875.3,0.039964,0.039964
1876.3,0.039964,0.039964
1877.3,0.039964,0.039964
1878.3,0.039964,0.039964
1879.3,0.039964,0.039964
1880.3,0.039964,0.039964
1881.3,0.039964,0.039964
1882.3,0.039964,0.039964
1883.3,0.039964,0.039964
1884.3,0.039964,0.039964
1885.3,0.039964,0.039964
1886.3,0.039964,0.039964
1887.3,0.039964,0.039964
1888.3,0.039964,0.039964
1889.3,0.039964,0.039964
1890.3,0.039964,0.039964
1891.3,0.039964,0.039964
1892.3,0.039964,0.039964
1893.3,0.039964,0.039964
1894.3,0.039964,0.039964
1895.3,0.039964,0.039964
1896.3,0.039964,0.039964
1897.3,0.039964,0.039964
1898.3,0.039964,0.039964
1899.3,0.039964,0.039964
1900,0.039964,0.039964
1900.7,0.039964,0.039964
1901.3,0.039964,0.039964
1902,0.039964,0.039964
1902.7,0.039964,0.039964
1903.3,0.039964,0.039964
1904.3,0.039964,0.039964
1905.3,0.039964,0.039964
1906.3,0.039964,0.039964
1907.3,0.039964,0.039964
1908.3,0.039964,0.039964
1909.3,0.039964,0.039964
1910.3,0.039964,0.039964
1911.3,0.039964,0.039964
1912.3,0.039964,0.039964
1913.3,0.039964,0.039964
1914.3,0.039964,0.039964
1915.3,0.039964,0.039964
1916.3,0.039964,0.039964
1917.3,0.039964,0.039964
1918.3,0.039964,0.039964
1919.3,0.039964,0.039964
1920.3,0.039964,0.039964
1921.3,0.039964,0.039964
1922.3,0.039964,0.039964
1923.3,0.039964,0.039964
1924.3,0.039964,0.039964
1925.3,0.039964,0.039964
1926.3,0.039964,0.039964
1927.3,0.039964,0.039964
1928.3,0.039964,0.039964
1929.3,0.039964,0.039964
1930.3,0.039964,0.039964
1931.3,0.039964,0.039964
1932.3,0.039964,0.039964
1933.3,0.039964,0.039964
1934.3,0.039964,0.039964
1935.3,0.039964,0.039964
1936.3,0.039964,0.039964
1937.3,0.039964,0.039964
1938.3,0.039964,0.039964
1939.3,0.039964,0.039964
1940.3,0.039964,0.039964
1941.3,0.039964,0.039964
1942.3,0.039964,0.039964
1943.3,0.039964,0.039964
1944.3,0.039964,0.039964
1945.3,0.039964,0.039964
1946.3,0.039964,0.039964
1947.3,0.039964,0.039964
1948.3,0.039964,0.039964
1949.3,0.039964,0.039964
1950.3,0.039964,0.039964
1951.3,0.039964,0.039964
1952.3,0.039964,0.039964
1953.3,0.039964,0.039964
1954.3,0.039964,0.039964
1955.3,0.039964,0.039964
1956.3,0.039964,0.039964
1957.3,0.039964,0.039964
1958.3,0.039964,0.039964
1959.3,0.039964,0.039964
1960.3,0.039964,0.039964
1961.3,0.039964,0.039964
1962.3,0.039964,0.039964
1963.3,0.039964,0.039964
1964.3,0.039964,0.039964
1965.3,0.039964,0.039964
1966.3,0.039964,0.039964
1967.3,0.039964,0.039964
1968.3,0.039964,0.039964
1969.3,0.039964,0.039964
1970.3,0.039964,0.039964
1971.3,0.039964,0.039964
1972.3,0.039964,0.039964
1973.3,0.039964,0.039964
1974.3,0.039964,0.039964
1975.3,0.039964,0.039964
1976.3,0.039964,0.039964
1977.3,0.039964,0.039964
1978.3,0.039964,0.039964
1979.3,0.039964,0.039964
1980.3,0.039964,0.039964
1981.3,0.039964,0.039964
1982.3,0.039964,0.039964
1983.3,0.039964,0.039964
1984.3,0.039964,0.039964
1985.3,0.039964,0.039964
1986.3,0.039964,0.039964
1987.3,0.039964,0.039964
1988.3,0.039964,0.039964
1989.3,0.039964,0.039964
1990.3,0.039964,0.039964
1991.3,0.039964,0.039964
1992.3,0.039964,0.039964
1993.3,0.039964,0.039964
1994.3,0.039964,0.039964
1995.3,0.039964,0.039964
1996.3,0.039964,0.039964
1997.3,0.039964,0.039964
1998.3,0.039964,0.039964
1999.3,0.039964,0.039963
2000,0.039964,0.039963
